recipeID,quantity,unit,ingredient_NER,ingredient_Key_ingredient,rest of ingredient,metric_qty
2791,0.3333333333333333,cups,onion,onion, chopped onion,0.07866666666666666
2791,1.0,tablespoons,mustard,mustard, plus 1 1/2 tsp. Dijon mustard,0.014
2794,1.0,bunches,broccoli,broccoli," broccoli, separated into florets",0.5
2794,1.0,heads,cauliflower,cauliflower," cauliflower, separated into florets",1.0
2794,0.3333333333333333,cups,onion,onion, chopped onion,0.07866666666666666
2794,1.0,cups,tomato,tomato, chopped tomato,0.236
2794,1.0,cups,mayonnaise,mayonnaise, mayonnaise or salad dressing,0.236
2802,1.0,cups,carrot,carrot, grated carrot,0.236
2802,1.0,cups,onion,onion, chopped onion,0.236
2805,1.0,lbs,shrimp,shrimp, extra large shrimp,0.453
2805,0.5,teaspoons,mustard,mustard, mustard,0.0025
2805,3.0,tablespoons,mayonnaise,mayonnaise, mayonnaise,0.042
2825,1.0,tablespoons,mayonnaise,mayonnaise, mayonnaise or melted butter,0.014
2825,0.5,cups,buttermilk,buttermilk, buttermilk,0.118
2888,0.25,cups,onion,onion," onion, chopped fine",0.059
2888,0.5,cups,mayonnaise,mayonnaise, mayonnaise,0.118
2891,1.0,cups,mayonnaise,mayonnaise," mayonnaise, divided",0.236
2891,2.0,tablespoons,mustard,mustard, Dijon mustard,0.028
2910,3.0,cups,broccoli,broccoli," broccoli, chopped",0.708
2910,3.0,cups,cauliflower,cauliflower," cauliflower, chopped",0.708
2910,2.0,cups,bacon,bacon," fried bacon, crumbled",0.472
2910,2.0,cups,mayonnaise,mayonnaise, mayonnaise,0.472
2922,0.5,cups,onion,onion, chopped onion,0.118
2922,2.0,cups,macaroni,macaroni, cooked elbow macaroni,0.472
2925,1.0,cups,pumpkin,pumpkin, pumpkin,0.236
2925,1.0,tablespoons,buttermilk,buttermilk, buttermilk,0.014
2932,0.5,cups,onion,onion, chopped onion,0.118
2932,4.0,cups,chicken,chicken, diced chicken,0.944
2945,4.0,cups,cabbage,cabbage," cabbage, shredded",0.944
2945,1.0,teaspoons,mustard,mustard, prepared mustard,0.005
2945,1.0,cups,mayonnaise,mayonnaise, mayonnaise,0.236
2974,1.0,cups,mayonnaise,mayonnaise, mayonnaise,0.236
2974,1.0,teaspoons,onion,onion, minced onion,0.005
2990,2.0,lbs,hamburger,hamburger, hamburger,0.906
2990,1.0,lbs,bacon,bacon, bacon,0.453
2990,2.0,tablespoons,mustard,mustard, mustard,0.028
3014,1.0,lbs,bacon,bacon," bacon, cut into small pieces and fried",0.453
3014,1.0,tablespoons,mustard,mustard, mustard,0.014
3016,2.0,cups,chicken,chicken," chicken, cooked and cubed",0.472
3016,1.0,cups,mayonnaise,mayonnaise, Best Foods mayonnaise,0.236
3043,1.0,ounces,cabbage,cabbage, pkg. frozen chopped kale or 4 c. finely shredded cabbage,0.028
3043,0.5,lbs,sausage,sausage," Polish sausage, cut into bite size pieces",0.2265
3048,2.0,packages,broccoli,broccoli," frozen chopped broccoli, cooked and drained",1.0
3048,1.0,tablespoons,mayonnaise,mayonnaise, mayonnaise,0.014
3062,1.0,ounces,pineapple,pineapple," can crushed pineapple, drained",0.028
3062,2.0,tablespoons,onion,onion, finely chopped onion,0.028
3091,1.0,cups,mayonnaise,mayonnaise, mayonnaise,0.236
3091,2.0,tablespoons,onion,onion, minced onion,0.028
3177,1.0,packages,broccoli,broccoli, frozen chopped broccoli,0.5
3177,1.5,cups,chicken,chicken, cut up cooked chicken,0.354
3177,0.6666666666666666,cups,onion,onion, chopped onion,0.15733333333333333
3187,0.5,cups,onion,onion, chopped onion,0.118
3187,1.0,lbs,hamburger,hamburger, hamburger,0.453
3206,1.0,heads,cauliflower,cauliflower, cauliflower,1.0
3206,0.5,lbs,bacon,bacon, bacon,0.2265
3211,1.0,packages,broccoli,broccoli, chopped broccoli,0.5
3211,0.25,cups,mayonnaise,mayonnaise, mayonnaise,0.059
3211,2.0,tablespoons,onion,onion, chopped onion,0.028
3214,1.75,ounces,salmon,salmon," can salmon, drained and skin and bones removed",0.049
3214,0.25,cups,onion,onion, finely chopped onion,0.059
3214,0.25,cups,mayonnaise,mayonnaise, mayonnaise,0.059
3227,2.0,teaspoons,onion,onion, minced onion,0.01
3227,0.5,cups,mayonnaise,mayonnaise, mayonnaise,0.118
3231,1.0,lbs,hamburger,hamburger," hamburger, browned and drained",0.453
3231,1.5,cups,macaroni,macaroni, raw macaroni,0.354
3236,2.0,tablespoons,mayonnaise,mayonnaise, mayonnaise,0.028
3236,1.0,ounces,beef,beef, jar dried beef,0.028
3245,1.0,heads,broccoli,broccoli, broccoli,1.0
3245,1.0,heads,cauliflower,cauliflower, cauliflower,1.0
3245,0.5,cups,mayonnaise,mayonnaise, mayonnaise,0.118
3247,1.0,lbs,salmon,salmon," can salmon, drained",0.453
3247,1.0,teaspoons,mustard,mustard, prepared mustard,0.005
3262,3.0,cups,chicken,chicken, cooked chicken,0.708
3262,1.0,cups,mayonnaise,mayonnaise, mayonnaise,0.236
3269,1.0,packages,ham,ham," sliced ham, divided into 24 pieces",0.5
3269,1.0,tablespoons,mustard,mustard, mustard,0.014
3270,8.0,ounces,shrimp,shrimp, uncooked large shrimp (shelled and deveined),0.224
3270,8.0,ounces,broccoli,broccoli, broccoli,0.224
3275,1.0,cups,onion,onion, chopped onion,0.236
3275,2.6666666666666665,cups,mayonnaise,mayonnaise, mayonnaise,0.6293333333333333
3287,0.5,lbs,sausage,sausage, sausage,0.2265
3287,0.5,cups,onion,onion, minced onion,0.118
3310,8.0,ounces,macaroni,macaroni, pkg. macaroni,0.224
3310,3.0,cups,cheese,cheese, grated sharp cheese,0.708
3311,2.0,cups,mayonnaise,mayonnaise, mayonnaise,0.472
3311,1.0,tablespoons,mustard,mustard, Dijon mustard,0.014
3328,0.75,cups,ham,ham, finely chopped 33% less-sodium ham (3 oz.),0.177
3328,0.75,cups,buttermilk,buttermilk, fat-free buttermilk,0.177
3337,1.0,bunches,broccoli,broccoli, broccoli,0.5
3337,1.0,heads,cauliflower,cauliflower, cauliflower,1.0
3337,1.0,cups,mayonnaise,mayonnaise, mayonnaise,0.236
3360,1.0,ounces,pineapple,pineapple, can pineapple slices,0.028
3360,2.0,teaspoons,mustard,mustard, Dijon mustard,0.01
3377,1.0,bunches,broccoli,broccoli, broccoli,0.5
3377,1.0,heads,cauliflower,cauliflower, cauliflower,1.0
3403,1.0,packages,sausage,sausage, cut up Cajun style smoked sausage or your choice,0.5
3403,0.5,lbs,cheese,cheese, Velveeta hot Mexican cheese,0.2265
3408,1.0,lbs,salmon,salmon, canned salmon,0.453
3408,2.0,tablespoons,onion,onion, chopped onion,0.028
3411,1.0,lbs,hamburger,hamburger, hamburger,0.453
3411,22.0,ounces,tomato,tomato," (2 cans) soup, tomato",0.616
3411,10.0,ounces,mushroom,mushroom," (1 can) soup, mushroom",0.28
3427,1.0,cups,onion,onion, onion,0.236
3427,2.0,cups,chicken,chicken, cooked chicken,0.472
3427,1.5,cups,cheese,cheese, Monterey Jack cheese,0.354
3431,1.0,bunches,broccoli,broccoli, of fresh broccoli (cooked) or 2 pkg. frozen broccoli (cooked),0.5
3431,2.0,tablespoons,mayonnaise,mayonnaise, mayonnaise,0.028
3482,2.0,ounces,pork,pork, cans pork and beans,0.056
3482,1.0,ounces,sauerkraut,sauerkraut," can sauerkraut, rinsed and well drained",0.028
3488,0.75,cups,onion,onion," onion, chopped",0.177
3488,0.75,cups,mayonnaise,mayonnaise, mayonnaise,0.177
3488,1.5,cups,mustard,mustard, dry mustard,0.354
3504,5.0,cups,chicken,chicken, cubed cooked chicken,1.18
3504,1.0,cups,mayonnaise,mayonnaise, mayonnaise,0.236
3504,1.25,teaspoons,onion,onion, chopped onion,0.00625
3505,1.0,ounces,pineapple,pineapple," can crushed pineapple, drained",0.028
3505,0.25,cups,mayonnaise,mayonnaise, mayonnaise,0.059
3540,1.0,packages,broccoli,broccoli," frozen chopped broccoli, thawed and drained (not cooked)",0.5
3540,0.5,cups,onion,onion, chopped onion,0.118
3565,0.5,packages,spinach,spinach," frozen chopped spinach, cooked and drained",0.25
3565,1.0,tablespoons,onion,onion, finely chopped onion,0.014
3614,2.0,packages,broccoli,broccoli, broccoli,1.0
3614,0.5,cups,mayonnaise,mayonnaise, mayonnaise,0.118
3622,2.0,cups,chicken,chicken," chicken, cooked, chopped and salted",0.472
3622,0.75,cups,mayonnaise,mayonnaise, mayonnaise,0.177
3622,0.5,cups,cheese,cheese, cheese,0.118
3627,2.0,cups,mayonnaise,mayonnaise, mayonnaise (not Miracle Whip),0.472
3627,1.0,bunches,broccoli,broccoli, broccoli,0.5
3627,1.0,heads,cauliflower,cauliflower, cauliflower,1.0
3642,3.0,ounces,salmon,salmon," smoked salmon, in pieces",0.084
3642,0.25,cups,onion,onion, chopped onion,0.059
3642,1.0,tablespoons,mayonnaise,mayonnaise, mayonnaise,0.014
3675,2.0,teaspoons,mustard,mustard, mustard,0.01
3675,2.0,ounces,pork,pork, cans pork and beans,0.056
3678,1.0,heads,cauliflower,cauliflower, cauliflower,1.0
3678,2.0,heads,broccoli,broccoli, broccoli,2.0
3678,1.0,cups,mayonnaise,mayonnaise, mayonnaise,0.236
3678,1.0,lbs,bacon,bacon," bacon, fried crisp and chopped into small pieces",0.453
3716,0.25,cups,mayonnaise,mayonnaise, mayonnaise,0.059
3716,2.0,cups,broccoli,broccoli," diced, raw broccoli",0.472
3721,4.0,cups,chicken,chicken, cooked diced chicken,0.944
3721,0.5,cups,mayonnaise,mayonnaise, mayonnaise,0.118
3751,1.5,cups,pineapple,pineapple," crushed pineapple, drained",0.354
3751,2.0,tablespoons,onion,onion," onion, finely chopped",0.028
3751,1.0,teaspoons,mustard,mustard, prepared mustard,0.005
3751,2.0,ounces,pork,pork, cans pork and beans,0.056
3772,0.5,cups,onion,onion, onion,0.118
3772,1.0,ounces,buttermilk,buttermilk, can buttermilk biscuits (refrigerated),0.028
3777,0.25,cups,onion,onion, minced onion,0.059
3777,1.0,jars,beef,beef, chopped dried beef,0.5
3859,0.5,heads,broccoli,broccoli," broccoli, chopped",0.5
3859,0.5,heads,cauliflower,cauliflower," cauliflower, chopped",0.5
3872,2.5,lbs,chicken,chicken, chicken or parts,1.1325
3872,1.0,tablespoons,onion,onion, grated onion,0.014
3888,4.0,cups,chicken,chicken," dried cooked chicken, seasoned",0.944
3888,0.75,cups,onion,onion, chopped onion,0.177
3901,0.5,lbs,bacon,bacon, bacon,0.2265
3901,0.5,cups,mayonnaise,mayonnaise, mayonnaise (Miracle Whip),0.118
3908,1.0,ounces,pork,pork, can of pork and beans,0.028
3908,1.0,lbs,hamburger,hamburger, hamburger meat,0.453
3911,1.0,lbs,hamburger,hamburger, hamburger meat,0.453
3911,1.0,teaspoons,mustard,mustard, mustard,0.005
3923,1.5,ounces,ham,ham, can deviled ham,0.042
3923,1.0,tablespoons,mayonnaise,mayonnaise, mayonnaise,0.014
3979,0.5,cups,onion,onion," onion, chopped",0.118
3979,2.0,tablespoons,mustard,mustard, mustard,0.028
3985,1.0,packages,sauerkraut,sauerkraut, sauerkraut,0.5
3985,0.5,cups,onion,onion, chopped onion,0.118
3987,2.0,ounces,pork,pork, cans pork and beans,0.056
3987,1.0,tablespoons,mustard,mustard, prepared mustard,0.014
3988,0.5,cups,onion,onion, chopped onion,0.118
3988,1.0,teaspoons,mustard,mustard, prepared mustard,0.005
4015,2.0,cups,ham,ham, finely chopped cooked ham,0.472
4015,6.0,tablespoons,mayonnaise,mayonnaise, mayonnaise,0.084
4015,1.0,tablespoons,mustard,mustard, Dijon mustard,0.014
4051,3.0,tablespoons,onion,onion, finely chopped onion,0.042
4051,1.5,cups,spinach,spinach, finely chopped spinach,0.354
4052,0.5,lbs,pork,pork, pork,0.2265
4052,0.5,lbs,sausage,sausage, sausage,0.2265
4054,2.0,cups,chicken,chicken, cubed cooked chicken,0.472
4054,1.0,tablespoons,onion,onion, chopped onion,0.014
4087,1.0,cups,onion,onion, sliced onion,0.236
4087,4.0,cups,cabbage,cabbage, shredded cabbage,0.944
4098,2.0,cups,chicken,chicken, chopped cooked chicken,0.472
4098,0.3333333333333333,cups,mayonnaise,mayonnaise, mayonnaise,0.07866666666666666
4121,4.0,cups,macaroni,macaroni, cooked macaroni (2 c. uncooked),0.944
4121,2.0,teaspoons,onion,onion, grated fresh onion,0.01
4132,0.5,cups,mayonnaise,mayonnaise, mayonnaise,0.118
4132,1.0,tablespoons,onion,onion, chopped onion,0.014
4133,1.0,lbs,hamburger,hamburger, hamburger,0.453
4133,1.0,cups,ham,ham, deviled ham (4 oz. can),0.236
4134,0.75,cups,apple,apple, diced apple,0.177
4134,1.0,cups,pineapple,pineapple, diced pineapple,0.236
4147,1.0,ounces,tuna,tuna," can tuna, drained and flaked",0.028
4147,1.0,tablespoons,onion,onion," onion, minced",0.014
4150,0.5,lbs,shrimp,shrimp," peeled, deveined shrimp",0.2265
4150,0.25,cups,onion,onion," each: chopped onion, pepper and celery",0.059
4155,2.0,cups,mayonnaise,mayonnaise, mayonnaise,0.472
4155,0.5,cups,onion,onion, chopped onion,0.118
4171,3.0,tablespoons,onion,onion, chopped onion,0.042
4171,2.0,teaspoons,mustard,mustard, prepared mustard,0.01
4174,1.5,lbs,sausage,sausage, sausage,0.6795
4174,3.0,cups,macaroni,macaroni, macaroni,0.708
4174,1.0,ounces,sauce,sauce, jar Ragu sauce,0.028
4193,0.25,cups,mayonnaise,mayonnaise, mayonnaise,0.059
4193,1.0,teaspoons,mustard,mustard, Dijon mustard,0.005
4198,1.0,lbs,beef,beef, beef (do not brown first!),0.453
4198,0.75,tablespoons,mustard,mustard, mustard,0.0105
4200,1.0,lbs,sausage,sausage, sausage,0.453
4200,1.0,cups,onion,onion, chopped onion,0.236
4227,19.0,ounces,pork,pork, pork and beans,0.532
4227,1.0,cups,pineapple,pineapple, crushed pineapple,0.236
4227,1.0,teaspoons,mustard,mustard, prepared mustard,0.005
4256,7.25,ounces,macaroni,macaroni, box macaroni and cheese dinner,0.203
4256,0.5,cups,onion,onion," onion, chopped",0.118
4299,8.0,ounces,bacon,bacon," bacon, fried and crumbled",0.224
4299,1.0,cups,onion,onion, chopped onion,0.236
4299,1.0,ounces,pork,pork, can pork and beans (undrained),0.028
4308,0.5,cups,onion,onion, chopped onion,0.118
4308,0.5,ounces,broccoli,broccoli, box chopped broccoli,0.014
4317,0.3333333333333333,cups,onion,onion, chopped onion,0.07866666666666666
4317,1.5,cups,mayonnaise,mayonnaise, mayonnaise,0.354
4319,0.5,cups,cheese,cheese, cheese (grated),0.118
4319,0.75,cups,sausage,sausage," sausage (cooked, drained)",0.177
4349,1.0,lbs,sausage,sausage," hot Italian link sausage, cut into 1-inch pieces",0.453
4349,0.75,cups,onion,onion, chopped onion,0.177
4353,2.0,teaspoons,mustard,mustard, prepared mustard,0.01
4353,0.5,teaspoons,mustard,mustard, prepared mustard,0.0025
4359,1.0,lbs,pork,pork, pork,0.453
4359,1.0,tablespoons,honey,honey, honey,0.014
4367,1.0,cups,onion,onion, diced onion (large),0.236
4367,2.0,cups,cabbage,cabbage, finely shredded cabbage,0.472
4381,1.0,tablespoons,mustard,mustard, Dijon mustard,0.014
4381,1.5,cups,onion,onion, chopped onion,0.354
4394,1.0,cups,pineapple,pineapple, diet pineapple tidbits,0.236
4394,0.5,cups,carrot,carrot," carrot, shredded",0.118
4394,2.0,teaspoons,mayonnaise,mayonnaise, mayonnaise,0.01
4428,2.25,cups,pumpkin,pumpkin, mashed pumpkin,0.5309999999999999
4428,0.25,cups,onion,onion, chopped onion,0.059
4429,1.0,lbs,hamburger,hamburger, hamburger,0.453
4429,0.5,cups,onion,onion," onion, chopped",0.118
4435,0.25,lbs,ham,ham," thinly sliced ham, torn into small pieces",0.11325
4435,1.0,tablespoons,onion,onion, instant minced onion,0.014
4437,1.0,packages,spinach,spinach, frozen chopped spinach,0.5
4437,0.5,cups,mayonnaise,mayonnaise, Hellmann's mayonnaise,0.118
4445,0.5,cups,onion,onion, chopped onion,0.118
4445,1.0,cups,ham,ham, diced ham,0.236
4445,0.5,lbs,shrimp,shrimp," small shrimp, cleaned",0.2265
4451,1.0,lbs,bacon,bacon," bacon, cooked and crumbled",0.453
4451,0.5,cups,mayonnaise,mayonnaise, mayonnaise or salad dressing,0.118
4460,0.5,cups,onion,onion, chopped onion,0.118
4460,3.0,cups,chicken,chicken, chicken or turkey broth,0.708
4467,2.0,lbs,hamburger,hamburger, hamburger,0.906
4467,1.0,tablespoons,onion,onion, minced instant onion,0.014
4472,3.0,tablespoons,onion,onion, diced onion,0.042
4472,0.5,cups,buttermilk,buttermilk, buttermilk,0.118
4513,1.0,cups,mayonnaise,mayonnaise, real mayonnaise,0.236
4513,8.0,cups,cabbage,cabbage, shredded cabbage,1.888
4526,1.0,packages,broccoli,broccoli, frozen chopped broccoli,0.5
4526,0.5,cups,onion,onion, chopped onion,0.118
4532,3.0,lbs,chicken,chicken, chicken pieces (cut up whole chicken or chicken breasts),1.359
4532,0.5,cups,pineapple,pineapple, crushed pineapple,0.118
4602,1.5,cups,onion,onion, chopped onion,0.354
4602,3.0,tablespoons,mustard,mustard, mustard,0.042
4629,0.5,cups,onion,onion, chopped onion,0.118
4629,1.5,cups,chicken,chicken, cubed chicken,0.354
4648,1.0,lbs,hamburger,hamburger, hamburger,0.453
4648,0.25,cups,onion,onion, chopped onion,0.059
4701,1.0,ounces,pineapple,pineapple," can crushed pineapple, drained",0.028
4701,1.0,cups,mayonnaise,mayonnaise, mayonnaise,0.236
4740,1.0,lbs,hamburger,hamburger, hamburger,0.453
4740,1.0,teaspoons,honey,honey, honey,0.005
4756,0.25,cups,mayonnaise,mayonnaise, mayonnaise,0.059
4756,1.5,teaspoons,mustard,mustard, prepared mustard,0.0075
4756,1.0,ounces,beef,beef," pkg. thinly sliced corned beef or pastrami, finely chopped",0.028
4769,1.0,lbs,chicken,chicken," chicken, cut in small pieces",0.453
4769,0.5,lbs,pork,pork," pork, chopped, boned and cut in small pieces",0.2265
4769,1.0,lbs,shrimp,shrimp," shrimp, leave in shell",0.453
4770,8.0,ounces,ham,ham, sliced ham,0.224
4770,0.5,tablespoons,mustard,mustard, prepared mustard,0.007
4784,1.0,cups,onion,onion, minced onion,0.236
4784,6.0,tablespoons,chicken,chicken, chicken fat or oil,0.084
4788,1.0,lbs,hamburger,hamburger, hamburger,0.453
4788,2.0,tablespoons,onion,onion, onion,0.028
4789,4.0,cups,chicken,chicken," chopped, cooked chicken",0.944
4789,0.75,cups,mayonnaise,mayonnaise, mayonnaise,0.177
4792,1.0,ounces,cereal,cereal, Raisin Bran cereal,0.028
4792,1.0,quarts,buttermilk,buttermilk, buttermilk,0.947
4793,2.0,cups,cauliflower,cauliflower," cauliflower, broken",0.472
4793,3.0,tablespoons,onion,onion, chopped onion,0.042
4811,1.0,cups,mayonnaise,mayonnaise, Hellmann's mayonnaise,0.236
4811,1.0,heads,cauliflower,cauliflower," cauliflower, chopped fine",1.0
4812,4.0,cups,chicken,chicken," cooked, cubed chicken",0.944
4812,1.0,cups,mayonnaise,mayonnaise, mayonnaise,0.236
4817,1.0,cups,broccoli,broccoli, chopped broccoli,0.236
4817,3.0,ounces,cheese,cheese," cheese, grated",0.084
4819,0.5,lbs,ham,ham," ham, cut in strips",0.2265
4819,2.0,teaspoons,mustard,mustard, prepared mustard,0.01
4824,0.5,lbs,bacon,bacon," bacon, cooked and crumbled, drain off all grease",0.2265
4824,1.0,cups,mayonnaise,mayonnaise, mayonnaise,0.236
4850,0.3333333333333333,cups,mayonnaise,mayonnaise, mayonnaise,0.07866666666666666
4850,1.5,cups,chicken,chicken," diced, cooked chicken",0.354
4854,1.0,cups,onion,onion, chopped onion,0.236
4854,1.0,ounces,broccoli,broccoli, box thawed broccoli,0.028
4855,0.5,cups,onion,onion, chopped onion,0.118
4855,2.0,cups,chicken,chicken, cubed cooked chicken,0.472
4872,1.0,lbs,chicken,chicken," chicken, cooked and cubed",0.453
4872,1.0,ounces,spinach,spinach, pkg. spinach,0.028
4879,4.0,cups,macaroni,macaroni, cooked macaroni,0.944
4879,0.25,cups,mayonnaise,mayonnaise, mayonnaise or salad dressing,0.059
4884,0.25,cups,onion,onion, chopped onion,0.059
4884,0.25,lbs,chicken,chicken," chicken, ground beef, pork chop, beef or bacon strips",0.11325
4903,0.25,cups,mustard,mustard, mustard,0.059
4903,0.5,cups,honey,honey, honey,0.118
4916,0.5,teaspoons,mustard,mustard, prepared mustard,0.0025
4916,2.0,tablespoons,onion,onion, finely chopped onion,0.028
4930,2.0,ounces,spinach,spinach, pkg. frozen chopped spinach,0.056
4930,4.0,teaspoons,onion,onion, minced onion,0.02
4930,4.0,cups,cheese,cheese, (16 oz.) Monterey Jack cheese,0.944
4944,1.0,lbs,hamburger,hamburger, hamburger,0.453
4944,1.0,tablespoons,onion,onion, minced onion,0.014
4973,2.0,teaspoons,onion,onion, grated onion,0.01
4973,0.5,cups,tuna,tuna, drained flaked tuna,0.118
4981,0.5,cups,onion,onion, chopped onion,0.118
4981,1.5,cups,mayonnaise,mayonnaise, mayonnaise,0.354
4997,1.0,heads,cauliflower,cauliflower," cauliflower, broken into bite size pieces",1.0
4997,1.0,lbs,bacon,bacon," bacon, cooked crisp and broken into pieces",0.453
5009,1.0,tablespoons,onion,onion, grated onion,0.014
5009,0.75,cups,mayonnaise,mayonnaise, mayonnaise,0.177
5031,0.3333333333333333,cups,onion,onion," onion, chopped",0.07866666666666666
5031,2.0,cups,chicken,chicken, cooked chicken,0.472
5054,1.0,heads,cauliflower,cauliflower, cauliflower,1.0
5054,1.0,cups,mayonnaise,mayonnaise, real mayonnaise,0.236
5062,1.0,cups,mayonnaise,mayonnaise, mayonnaise,0.236
